question_id,question_group_id,narrative_id,target_slot,language,question_text,template_id,question_type,priority,reason,sensitivity,skippable,prerequisite_slot,expected_answer_type,allowed_answer_values,followup_condition,gold_rank,already_asked,human_relevance_score,language_reviewer_id,legal_reviewer_id
Q002751_hiLatn,QG000917,NAR000290_EN,ownership_documents,hi-Latn,"Land encroachment House par 04:58 ke aas-paas ke context mein, Aapke paas kaunse ownership/tenancy/inheritance/title documents hain?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_HI_001,REV943
Q002752_en,QG000918,NAR000290_EN,opposing_party_identity,en,"For the land encroachment at House around 04:58, who is the opposing party in this dispute?",TPL_OPPOSING_PARTY_IDENTITY,open_text,2,Needed for notice/complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV943
Q002753_hi,QG000918,NAR000290_EN,opposing_party_identity,hi,"Land encroachment House par 04:58 ke aas-paas ke sandarbh mein, Is vivad mein saamne wali party kaun hai?",TPL_OPPOSING_PARTY_IDENTITY,open_text,2,Needed for notice/complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV943
Q002754_hiLatn,QG000918,NAR000290_EN,opposing_party_identity,hi-Latn,"Land encroachment House par 04:58 ke aas-paas ke context mein, Is dispute mein opposite party kaun hai?",TPL_OPPOSING_PARTY_IDENTITY,open_text,2,Needed for notice/complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV943
Q002755_en,QG000919,NAR000290_EN,current_possession,en,"For the land encroachment at House around 04:58, who currently has possession or access to the property?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_EN_001,REV943
Q002756_hi,QG000919,NAR000290_EN,current_possession,hi,"Land encroachment House par 04:58 ke aas-paas ke sandarbh mein, Property par abhi kabza ya access kiske paas hai?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV943
Q002757_hiLatn,QG000919,NAR000290_EN,current_possession,hi-Latn,"Land encroachment House par 04:58 ke aas-paas ke context mein, Property ka current possession ya access kiske paas hai?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV943
Q002758_en,QG000920,NAR000291_EN,employment_documents,en,"For the safe working conditions violation at Construction site around 11:22, do you have appointment letters, payslips, emails, attendance, payroll, or contract documents?",TPL_EMPLOYMENT_DOCUMENTS,open_text,2,Supports labour claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV391
Q002759_hi,QG000920,NAR000291_EN,employment_documents,hi,"Safe working conditions violation Construction site par 11:22 ke aas-paas ke sandarbh mein, Kya aapke paas appointment letter, payslip, email, attendance, payroll ya contract dastavej hain?",TPL_EMPLOYMENT_DOCUMENTS,open_text,2,Supports labour claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV391
Q002760_hiLatn,QG000920,NAR000291_EN,employment_documents,hi-Latn,"Safe working conditions violation Construction site par 11:22 ke aas-paas ke context mein, Kya appointment letter, payslip, email, attendance, payroll ya contract documents hain?",TPL_EMPLOYMENT_DOCUMENTS,open_text,2,Supports labour claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV391
Q002761_en,QG000921,NAR000291_EN,wage_or_benefit_amount,en,"For the safe working conditions violation at Construction site around 11:22, what wage, benefit, compensation, or amount is unpaid or disputed?",TPL_WAGE_OR_BENEFIT_AMOUNT,open_text,2,Quantifies claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV391
Q002762_hi,QG000921,NAR000291_EN,wage_or_benefit_amount,hi,"Safe working conditions violation Construction site par 11:22 ke aas-paas ke sandarbh mein, Kaunsi wage, benefit, compensation ya amount unpaid ya disputed hai?",TPL_WAGE_OR_BENEFIT_AMOUNT,open_text,2,Quantifies claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV391
Q002763_hiLatn,QG000921,NAR000291_EN,wage_or_benefit_amount,hi-Latn,"Safe working conditions violation Construction site par 11:22 ke aas-paas ke context mein, Kaunsi wage/benefit/compensation/amount unpaid ya disputed hai?",TPL_WAGE_OR_BENEFIT_AMOUNT,open_text,2,Quantifies claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV391
Q002764_en,QG000922,NAR000292_EN,threat_or_attack_description,en,"For the domestic dispute at House around 18:35, what exactly was said or done to threaten or attack you?",TPL_THREAT_OR_ATTACK_DESCRIPTION,open_text,1,Determines emergency risk and offence type.,highly sensitive,False,NONE,text,NONE,if_immediate_danger_call_emergency,1,False,5,LANG_REV_EN_001,REV948
Q002765_hi,QG000922,NAR000292_EN,threat_or_attack_description,hi,"Domestic dispute House par 18:35 ke aas-paas ke sandarbh mein, Aapko dhamkane ya attack karne ke liye theek kya kaha ya kiya gaya?",TPL_THREAT_OR_ATTACK_DESCRIPTION,open_text,1,Determines emergency risk and offence type.,highly sensitive,False,NONE,text,NONE,if_immediate_danger_call_emergency,1,False,5,LANG_REV_HI_001,REV948
Q002766_hiLatn,QG000922,NAR000292_EN,threat_or_attack_description,hi-Latn,"Domestic dispute House par 18:35 ke aas-paas ke context mein, Threat ya attack mein exactly kya bola ya kiya gaya?",TPL_THREAT_OR_ATTACK_DESCRIPTION,open_text,1,Determines emergency risk and offence type.,highly sensitive,False,NONE,text,NONE,if_immediate_danger_call_emergency,1,False,5,LANG_REV_HI_001,REV948
Q002767_en,QG000923,NAR000292_EN,injury_details,en,"For the domestic dispute at House around 18:35, was anyone injured, and what injuries were caused?",TPL_INJURY_DETAILS,open_text,1,Determines medical and legal urgency.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_EN_001,REV948
Q002768_hi,QG000923,NAR000292_EN,injury_details,hi,"Domestic dispute House par 18:35 ke aas-paas ke sandarbh mein, Kya koi ghayal hua, aur kaunsi chot lagi?",TPL_INJURY_DETAILS,open_text,1,Determines medical and legal urgency.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV948
Q002769_hiLatn,QG000923,NAR000292_EN,injury_details,hi-Latn,"Domestic dispute House par 18:35 ke aas-paas ke context mein, Kya koi injured hua, aur kya injuries hain?",TPL_INJURY_DETAILS,open_text,1,Determines medical and legal urgency.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV948
Q002770_en,QG000924,NAR000292_EN,alleged_offender_identity,en,"For the domestic dispute at House around 18:35, do you know who the alleged offender is or how to identify them?",TPL_ALLEGED_OFFENDER_IDENTITY,open_text,2,Supports protective action and complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV948
Q002771_hi,QG000924,NAR000292_EN,alleged_offender_identity,hi,"Domestic dispute House par 18:35 ke aas-paas ke sandarbh mein, Kya aapko aaropit vyakti ki pehchan pata hai?",TPL_ALLEGED_OFFENDER_IDENTITY,open_text,2,Supports protective action and complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV948
Q002772_hiLatn,QG000924,NAR000292_EN,alleged_offender_identity,hi-Latn,"Domestic dispute House par 18:35 ke aas-paas ke context mein, Kya aap alleged offender ko identify kar sakte ho?",TPL_ALLEGED_OFFENDER_IDENTITY,open_text,2,Supports protective action and complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV948
Q002773_en,QG000925,NAR000292_EN,witness_available,en,"For the domestic dispute at House around 18:35, were there any witnesses?",TPL_WITNESS_AVAILABLE,yes_no,3,Supports corroboration.,sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_witness_contact_safely,3,False,4,LANG_REV_EN_001,REV948
Q002774_hi,QG000925,NAR000292_EN,witness_available,hi,"Domestic dispute House par 18:35 ke aas-paas ke sandarbh mein, Kya koi gawah maujood tha?",TPL_WITNESS_AVAILABLE,yes_no,3,Supports corroboration.,sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_witness_contact_safely,3,False,4,LANG_REV_HI_001,REV948
Q002775_hiLatn,QG000925,NAR000292_EN,witness_available,hi-Latn,"Domestic dispute House par 18:35 ke aas-paas ke context mein, Kya koi witness tha?",TPL_WITNESS_AVAILABLE,yes_no,3,Supports corroboration.,sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_witness_contact_safely,3,False,4,LANG_REV_HI_001,REV948
Q002776_en,QG000926,NAR000292_EN,safe_place_available,en,"For the domestic dispute at House around 18:35, are you currently in a safe place?",TPL_SAFE_PLACE_AVAILABLE,yes_no,2,Guides immediate safety planning.,normal,True,NONE,boolean,yes;no;unsure,if_no_emergency_safety,2,False,4,LANG_REV_EN_001,REV948
Q002777_hi,QG000926,NAR000292_EN,safe_place_available,hi,"Domestic dispute House par 18:35 ke aas-paas ke sandarbh mein, Kya aap abhi surakshit jagah par hain?",TPL_SAFE_PLACE_AVAILABLE,yes_no,2,Guides immediate safety planning.,normal,True,NONE,boolean,yes;no;unsure,if_no_emergency_safety,2,False,4,LANG_REV_HI_001,REV948
Q002778_hiLatn,QG000926,NAR000292_EN,safe_place_available,hi-Latn,"Domestic dispute House par 18:35 ke aas-paas ke context mein, Kya aap abhi safe place par ho?",TPL_SAFE_PLACE_AVAILABLE,yes_no,2,Guides immediate safety planning.,normal,True,NONE,boolean,yes;no;unsure,if_no_emergency_safety,2,False,4,LANG_REV_HI_001,REV948
Q002779_en,QG000927,NAR000292_EN,medical_help_status,en,"For the domestic dispute at House around 18:35, have you received or requested medical help?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_EN_001,REV948
Q002780_hi,QG000927,NAR000292_EN,medical_help_status,hi,"Domestic dispute House par 18:35 ke aas-paas ke sandarbh mein, Kya aapne medical help li ya maangi hai?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_HI_001,REV948
Q002781_hiLatn,QG000927,NAR000292_EN,medical_help_status,hi-Latn,"Domestic dispute House par 18:35 ke aas-paas ke context mein, Kya aapne medical help li ya request ki?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_HI_001,REV948
Q002782_en,QG000928,NAR000293_EN,relationship_to_offender,en,"For the economic deprivation at Apartment around 21:24, what is your relationship with the person causing harm?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_EN_001,REV988
Q002783_hi,QG000928,NAR000293_EN,relationship_to_offender,hi,"Economic deprivation Apartment par 21:24 ke aas-paas ke sandarbh mein, Haani pahunchane wale vyakti se aapka kya sambandh hai?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_HI_001,REV988
Q002784_hiLatn,QG000928,NAR000293_EN,relationship_to_offender,hi-Latn,"Economic deprivation Apartment par 21:24 ke aas-paas ke context mein, Harm karne wale person se aapka relation kya hai?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_HI_001,REV988
Q002785_en,QG000929,NAR000293_EN,current_shelter_safety,en,"For the economic deprivation at Apartment around 21:24, are you safe where you are staying right now?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_EN_001,REV988
Q002786_hi,QG000929,NAR000293_EN,current_shelter_safety,hi,"Economic deprivation Apartment par 21:24 ke aas-paas ke sandarbh mein, Jahan aap abhi reh rahe hain, kya wahan aap surakshit hain?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_HI_001,REV988
Q002787_hiLatn,QG000929,NAR000293_EN,current_shelter_safety,hi-Latn,"Economic deprivation Apartment par 21:24 ke aas-paas ke context mein, Jahan abhi reh rahe ho, kya wahan safe ho?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_HI_001,REV988
Q002788_en,QG000930,NAR000293_EN,children_or_dependents,en,"For the economic deprivation at Apartment around 21:24, are any children, elders, or dependents affected?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_EN_001,REV988
Q002789_hi,QG000930,NAR000293_EN,children_or_dependents,hi,"Economic deprivation Apartment par 21:24 ke aas-paas ke sandarbh mein, Kya koi bachche, buzurg ya dependents prabhavit hain?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_HI_001,REV988
Q002790_hiLatn,QG000930,NAR000293_EN,children_or_dependents,hi-Latn,"Economic deprivation Apartment par 21:24 ke aas-paas ke context mein, Kya children, elders ya dependents affected hain?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_HI_001,REV988
Q002791_en,QG000931,NAR000293_EN,injury_or_medical_need,en,"For the economic deprivation at Apartment around 21:24, do you need medical help or have any injuries to document?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_EN_001,REV988
Q002792_hi,QG000931,NAR000293_EN,injury_or_medical_need,hi,"Economic deprivation Apartment par 21:24 ke aas-paas ke sandarbh mein, Kya aapko medical help chahiye ya koi chot document karni hai?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV988
Q002793_hiLatn,QG000931,NAR000293_EN,injury_or_medical_need,hi-Latn,"Economic deprivation Apartment par 21:24 ke aas-paas ke context mein, Kya medical help chahiye ya injuries document karni hain?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV988
Q002794_en,QG000932,NAR000293_EN,evidence_available,en,"For the economic deprivation at Apartment around 21:24, what evidence do you have for this incident?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_EN_001,REV988
Q002795_hi,QG000932,NAR000293_EN,evidence_available,hi,"Economic deprivation Apartment par 21:24 ke aas-paas ke sandarbh mein, Is ghatna ke liye aapke paas kya saboot hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV988
Q002796_hiLatn,QG000932,NAR000293_EN,evidence_available,hi-Latn,"Economic deprivation Apartment par 21:24 ke aas-paas ke context mein, Is incident ke liye aapke paas kya evidence hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV988
Q002797_en,QG000933,NAR000293_EN,support_person_contact,en,"For the economic deprivation at Apartment around 21:24, is there a trusted person, shelter, or support service you can contact safely?",TPL_SUPPORT_PERSON_CONTACT,open_text,3,Useful for safety plan.,highly sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_EN_001,REV988
Q002798_hi,QG000933,NAR000293_EN,support_person_contact,hi,"Economic deprivation Apartment par 21:24 ke aas-paas ke sandarbh mein, Kya koi bharosemand vyakti, shelter ya support service hai jisse aap surakshit roop se sampark kar sakte hain?",TPL_SUPPORT_PERSON_CONTACT,open_text,3,Useful for safety plan.,highly sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV988
Q002799_hiLatn,QG000933,NAR000293_EN,support_person_contact,hi-Latn,"Economic deprivation Apartment par 21:24 ke aas-paas ke context mein, Kya koi trusted person, shelter ya support service hai jise safely contact kar sakte ho?",TPL_SUPPORT_PERSON_CONTACT,open_text,3,Useful for safety plan.,highly sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV988
Q002800_en,QG000934,NAR000294_EN,threat_or_attack_description,en,"For the verbal intimidation at Shop around 19:11, what exactly was said or done to threaten or attack you?",TPL_THREAT_OR_ATTACK_DESCRIPTION,open_text,1,Determines emergency risk and offence type.,highly sensitive,False,NONE,text,NONE,if_immediate_danger_call_emergency,1,False,5,LANG_REV_EN_001,REV904
Q002801_hi,QG000934,NAR000294_EN,threat_or_attack_description,hi,"Verbal intimidation Shop par 19:11 ke aas-paas ke sandarbh mein, Aapko dhamkane ya attack karne ke liye theek kya kaha ya kiya gaya?",TPL_THREAT_OR_ATTACK_DESCRIPTION,open_text,1,Determines emergency risk and offence type.,highly sensitive,False,NONE,text,NONE,if_immediate_danger_call_emergency,1,False,5,LANG_REV_HI_001,REV904
Q002802_hiLatn,QG000934,NAR000294_EN,threat_or_attack_description,hi-Latn,"Verbal intimidation Shop par 19:11 ke aas-paas ke context mein, Threat ya attack mein exactly kya bola ya kiya gaya?",TPL_THREAT_OR_ATTACK_DESCRIPTION,open_text,1,Determines emergency risk and offence type.,highly sensitive,False,NONE,text,NONE,if_immediate_danger_call_emergency,1,False,5,LANG_REV_HI_001,REV904
Q002803_en,QG000935,NAR000294_EN,injury_details,en,"For the verbal intimidation at Shop around 19:11, was anyone injured, and what injuries were caused?",TPL_INJURY_DETAILS,open_text,1,Determines medical and legal urgency.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_EN_001,REV904
