query_id,query_group_id,language,script,code_mix_type,query_text_original,query_text_normalised,user_intent,legal_domain,issue_labels,urgency_class,current_danger,jurisdiction_required,jurisdiction_available,missing_information,escalation_required,answerable_from_corpus,gold_followup_question_ids,gold_passage_ids,safe_answer_text,disclaimer_required,answer_confidence_label,split
QLQ000340_en,QLG000114,en,Latin,None,I need a clear next step: Can I report drunk driving before an accident happens?,i need a clear next step: can i report drunk driving before an accident happens?,ask_eligibility,Traffic and road incidents,drunk_driving;public_safety,emergency,True,True,True,current location and vehicle details,True,True,FQ_QUICK_114,LP_HIT_AND_RUN_001,"General guidance: If there is immediate road danger, contact emergency or traffic police with location and vehicle details. Do not chase or confront the driver. This is not a substitute for a lawyer or emergency service.",True,medium,validation
QLQ000341_hi,QLG000114,hi,Devanagari,None,Kripya clear next step batayein: Accident se pehle drunk driving report kar sakta hoon?,kripya clear next step batayein: accident se pehle drunk driving report kar sakta hoon?,ask_eligibility,Traffic and road incidents,drunk_driving;public_safety,emergency,True,True,True,current location and vehicle details,True,True,FQ_QUICK_114,LP_HIT_AND_RUN_001,"Sadharan margdarshan: If there is immediate road danger, contact emergency or traffic police with location and vehicle details. Do not chase or confront the driver. Yeh lawyer ya emergency service ka badal nahi hai.",True,medium,validation
QLQ000342_hiLatn,QLG000114,hi-Latn,mixed,Hinglish,Please clear next step batao: Accident se pehle drunk driving report kar sakta hoon?,please clear next step batao: accident se pehle drunk driving report kar sakta hoon?,ask_eligibility,Traffic and road incidents,drunk_driving;public_safety,emergency,True,True,True,current location and vehicle details,True,True,FQ_QUICK_114,LP_HIT_AND_RUN_001,"General guidance: If there is immediate road danger, contact emergency or traffic police with location and vehicle details. Do not chase or confront the driver. Yeh lawyer ya emergency service ka substitute nahi hai.",True,medium,validation
QLQ000343_en,QLG000115,en,Latin,None,I need a clear next step: A shop refused refund for a defective product. What can I do?,i need a clear next step: a shop refused refund for a defective product. what can i do?,ask_procedure,Consumer disputes,refund_refusal;defective_product,normal,False,True,True,"purchase date, bill, product details",False,True,FQ_QUICK_115,LP_CONSUMER_COMPLAINT_001,"General guidance: Preserve invoice, product photos, warranty, and communication. You can first send a written request and then consider consumer forum or platform grievance routes. This is not a substitute for a lawyer or emergency service.",False,high,validation
QLQ000344_hi,QLG000115,hi,Devanagari,None,Kripya clear next step batayein: Defective product ka refund shop mana kar raha hai. Kya karun?,kripya clear next step batayein: defective product ka refund shop mana kar raha hai. kya karun?,ask_procedure,Consumer disputes,refund_refusal;defective_product,normal,False,True,True,"purchase date, bill, product details",False,True,FQ_QUICK_115,LP_CONSUMER_COMPLAINT_001,"Sadharan margdarshan: Preserve invoice, product photos, warranty, and communication. You can first send a written request and then consider consumer forum or platform grievance routes. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,validation
QLQ000345_hiLatn,QLG000115,hi-Latn,mixed,Hinglish,Please clear next step batao: Defective product ka refund shop refuse kar raha hai. Kya karun?,please clear next step batao: defective product ka refund shop refuse kar raha hai. kya karun?,ask_procedure,Consumer disputes,refund_refusal;defective_product,normal,False,True,True,"purchase date, bill, product details",False,True,FQ_QUICK_115,LP_CONSUMER_COMPLAINT_001,"General guidance: Preserve invoice, product photos, warranty, and communication. You can first send a written request and then consider consumer forum or platform grievance routes. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,validation
QLQ000346_en,QLG000116,en,Latin,None,I need a clear next step: Can I complain about hidden charges?,i need a clear next step: can i complain about hidden charges?,ask_eligibility,Consumer disputes,hidden_charges;consumer,normal,False,True,False,"bill, advertised price, merchant",False,False,FQ_QUICK_116,LP_REFUND_RIGHTS_001,"General guidance: Hidden or misleading charges may be a consumer issue. Keep the bill, advertisement, payment proof, and merchant response. This is not a substitute for a lawyer or emergency service.",False,insufficient-information,validation
QLQ000347_hi,QLG000116,hi,Devanagari,None,Kripya clear next step batayein: Hidden charges ke liye complaint kar sakta hoon?,kripya clear next step batayein: hidden charges ke liye complaint kar sakta hoon?,ask_eligibility,Consumer disputes,hidden_charges;consumer,normal,False,True,False,"bill, advertised price, merchant",False,False,FQ_QUICK_116,LP_REFUND_RIGHTS_001,"Sadharan margdarshan: Hidden or misleading charges may be a consumer issue. Keep the bill, advertisement, payment proof, and merchant response. Yeh lawyer ya emergency service ka badal nahi hai.",False,insufficient-information,validation
QLQ000348_hiLatn,QLG000116,hi-Latn,mixed,Hinglish,Please clear next step batao: Hidden charges ke liye complaint kar sakta hoon?,please clear next step batao: hidden charges ke liye complaint kar sakta hoon?,ask_eligibility,Consumer disputes,hidden_charges;consumer,normal,False,True,False,"bill, advertised price, merchant",False,False,FQ_QUICK_116,LP_REFUND_RIGHTS_001,"General guidance: Hidden or misleading charges may be a consumer issue. Keep the bill, advertisement, payment proof, and merchant response. Yeh lawyer ya emergency service ka substitute nahi hai.",False,insufficient-information,validation
QLQ000349_en,QLG000117,en,Latin,None,I need a clear next step: What proof do I need for false advertising?,i need a clear next step: what proof do i need for false advertising?,ask_procedure,Consumer disputes,false_advertising;evidence,normal,False,False,False,ad and purchase proof,False,True,FQ_QUICK_117,LP_ECOMMERCE_001,"General guidance: Useful proof includes advertisement screenshot, invoice, product/service details, promises made, and seller response. This is not a substitute for a lawyer or emergency service.",False,high,validation
QLQ000350_hi,QLG000117,hi,Devanagari,None,Kripya clear next step batayein: False advertising ke liye kaunsa proof chahiye?,kripya clear next step batayein: false advertising ke liye kaunsa proof chahiye?,ask_procedure,Consumer disputes,false_advertising;evidence,normal,False,False,False,ad and purchase proof,False,True,FQ_QUICK_117,LP_ECOMMERCE_001,"Sadharan margdarshan: Useful proof includes advertisement screenshot, invoice, product/service details, promises made, and seller response. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,validation
QLQ000351_hiLatn,QLG000117,hi-Latn,mixed,Hinglish,Please clear next step batao: False advertising ke liye kya proof chahiye?,please clear next step batao: false advertising ke liye kya proof chahiye?,ask_procedure,Consumer disputes,false_advertising;evidence,normal,False,False,False,ad and purchase proof,False,True,FQ_QUICK_117,LP_ECOMMERCE_001,"General guidance: Useful proof includes advertisement screenshot, invoice, product/service details, promises made, and seller response. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,validation
QLQ000352_en,QLG000118,en,Latin,None,I need a clear next step: Can I file consumer complaint for online order fraud?,i need a clear next step: can i file consumer complaint for online order fraud?,ask_eligibility,Consumer disputes,online_order;consumer_fraud,normal,False,True,True,"platform, payment, delivery details",False,True,FQ_QUICK_118,LP_CONSUMER_COMPLAINT_001,"General guidance: Depending on fraud facts, both consumer and cyber/police routes may apply. Preserve order details, payment proof, chats, and delivery records. This is not a substitute for a lawyer or emergency service.",False,high,validation
QLQ000353_hi,QLG000118,hi,Devanagari,None,Kripya clear next step batayein: Online order fraud ke liye consumer complaint kar sakta hoon?,kripya clear next step batayein: online order fraud ke liye consumer complaint kar sakta hoon?,ask_eligibility,Consumer disputes,online_order;consumer_fraud,normal,False,True,True,"platform, payment, delivery details",False,True,FQ_QUICK_118,LP_CONSUMER_COMPLAINT_001,"Sadharan margdarshan: Depending on fraud facts, both consumer and cyber/police routes may apply. Preserve order details, payment proof, chats, and delivery records. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,validation
QLQ000354_hiLatn,QLG000118,hi-Latn,mixed,Hinglish,Please clear next step batao: Online order fraud ke liye consumer complaint kar sakta hoon?,please clear next step batao: online order fraud ke liye consumer complaint kar sakta hoon?,ask_eligibility,Consumer disputes,online_order;consumer_fraud,normal,False,True,True,"platform, payment, delivery details",False,True,FQ_QUICK_118,LP_CONSUMER_COMPLAINT_001,"General guidance: Depending on fraud facts, both consumer and cyber/police routes may apply. Preserve order details, payment proof, chats, and delivery records. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,validation
QLQ000355_en,QLG000119,en,Latin,None,I need a clear next step: How much time do I have to complain about a bad service?,i need a clear next step: how much time do i have to complain about a bad service?,ask_consequence,Consumer disputes,limitation;consumer_service,normal,False,True,True,service date and forum,False,True,FQ_QUICK_119,LP_REFUND_RIGHTS_001,"General guidance: Limitation depends on forum and facts, so the service date matters. Share when the issue happened and what remedy you already requested. This is not a substitute for a lawyer or emergency service.",False,high,validation
QLQ000356_hi,QLG000119,hi,Devanagari,None,Kripya clear next step batayein: Bad service ke baare mein complaint karne ka time kitna hota hai?,kripya clear next step batayein: bad service ke baare mein complaint karne ka time kitna hota hai?,ask_consequence,Consumer disputes,limitation;consumer_service,normal,False,True,True,service date and forum,False,True,FQ_QUICK_119,LP_REFUND_RIGHTS_001,"Sadharan margdarshan: Limitation depends on forum and facts, so the service date matters. Share when the issue happened and what remedy you already requested. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,validation
QLQ000357_hiLatn,QLG000119,hi-Latn,mixed,Hinglish,Please clear next step batao: Bad service complaint ke liye kitna time hota hai?,please clear next step batao: bad service complaint ke liye kitna time hota hai?,ask_consequence,Consumer disputes,limitation;consumer_service,normal,False,True,True,service date and forum,False,True,FQ_QUICK_119,LP_REFUND_RIGHTS_001,"General guidance: Limitation depends on forum and facts, so the service date matters. Share when the issue happened and what remedy you already requested. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,validation
