slot_annotation_id,narrative_id,incident_schema,slot_name,slot_description,slot_status,extracted_value,normalised_value,linked_entity_ids,linked_event_ids,mandatory_for_schema,priority,sensitivity,reason_required,question_required,contradiction_id,annotator_id,reviewer_id
SLOT002779,NAR000218_EN,assault_threats,incident_date,Date or relative date when the incident happened,provided,2026-06-24,2026-06-24,NONE,EVT000218_001;EVT000218_002,True,1,normal,Establishes limitation periods and timeline.,False,NONE,SLOT_ANN_001,REV684
SLOT002780,NAR000218_EN,assault_threats,incident_time,Time or approximate time of the incident,provided,19:53,19:53,NONE,EVT000218_001;EVT000218_002,True,2,normal,Helps sequence events and corroborate evidence.,False,NONE,SLOT_ANN_001,REV684
SLOT002781,NAR000218_EN,assault_threats,incident_location,"Place, platform, or setting where the incident occurred",provided,Online platform,online platform,NONE,EVT000218_001;EVT000218_002,True,1,normal,Determines jurisdiction and immediate response route.,False,NONE,SLOT_ANN_001,REV684
SLOT002782,NAR000218_EN,assault_threats,current_safety_risk,Whether anyone is currently in danger,provided,risk indicated,risk_present,NONE,EVT000218_001;EVT000218_002,True,1,highly sensitive,Controls emergency escalation and safety guidance.,False,NONE,SLOT_ANN_001,REV684
SLOT002783,NAR000218_EN,assault_threats,police_reporting_status,Whether police or authorities were contacted,provided,no,no,NONE,EVT000218_001;EVT000218_002,False,3,normal,Determines next procedural step and complaint history.,False,NONE,SLOT_ANN_001,REV684
SLOT002784,NAR000218_EN,assault_threats,threat_or_attack_description,"Words, conduct, or physical act reported",missing,not stated,not_stated,NONE,EVT000218_001;EVT000218_002,True,1,highly sensitive,Determines emergency risk and offence type.,True,NONE,SLOT_ANN_001,REV684
SLOT002785,NAR000218_EN,assault_threats,injury_details,Any injury or bodily harm,missing,not stated,not_stated,NONE,EVT000218_001;EVT000218_002,True,1,highly sensitive,Determines medical and legal urgency.,True,NONE,SLOT_ANN_001,REV684
SLOT002786,NAR000218_EN,assault_threats,weapon_mentioned,Whether a weapon is mentioned,provided,threat or intimidation indicated,threat_indicated,NONE,EVT000218_001;EVT000218_002,True,1,highly sensitive,Affects immediate danger assessment.,False,NONE,SLOT_ANN_001,REV684
SLOT002787,NAR000218_EN,assault_threats,alleged_offender_identity,Known or unknown alleged offender detail,partially_provided,hr,hr,NONE,EVT000218_001;EVT000218_002,False,2,sensitive,Supports protective action and complaint.,False,NONE,SLOT_ANN_001,REV684
SLOT002788,NAR000218_EN,assault_threats,witness_available,Whether bystanders or witnesses are mentioned,optional,not stated,not_stated,NONE,EVT000218_001;EVT000218_002,False,3,sensitive,Supports corroboration.,True,NONE,SLOT_ANN_001,REV684
SLOT002789,NAR000218_EN,assault_threats,safe_place_available,Whether complainant has moved to safety or has support nearby,optional,not stated,not_stated,NONE,EVT000218_001;EVT000218_002,False,2,normal,Guides immediate safety planning.,True,NONE,SLOT_ANN_001,REV684
SLOT002790,NAR000218_EN,assault_threats,ongoing_threat,Whether threat is current or continuing,provided,risk indicated,risk_present,NONE,EVT000218_001;EVT000218_002,True,1,highly sensitive,Controls emergency redirect.,False,NONE,SLOT_ANN_001,REV684
SLOT002791,NAR000218_EN,assault_threats,medical_help_status,Whether medical help was sought or needed,optional,not stated,not_stated,NONE,EVT000218_001;EVT000218_002,False,2,highly sensitive,Controls medical escalation.,True,NONE,SLOT_ANN_001,REV684
SLOT002792,NAR000219_EN,theft_and_robbery,incident_date,Date or relative date when the incident happened,provided,2026-07-10,2026-07-10,NONE,EVT000219_001;EVT000219_002,True,1,normal,Establishes limitation periods and timeline.,False,NONE,SLOT_ANN_001,REV349
SLOT002793,NAR000219_EN,theft_and_robbery,incident_time,Time or approximate time of the incident,provided,08:02,08:02,NONE,EVT000219_001;EVT000219_002,True,2,normal,Helps sequence events and corroborate evidence.,False,NONE,SLOT_ANN_001,REV349
SLOT002794,NAR000219_EN,theft_and_robbery,incident_location,"Place, platform, or setting where the incident occurred",provided,house,house,NAR000219_EN_E001,EVT000219_001;EVT000219_002,True,1,normal,Determines jurisdiction and immediate response route.,False,NONE,SLOT_ANN_001,REV349
SLOT002795,NAR000219_EN,theft_and_robbery,current_safety_risk,Whether anyone is currently in danger,provided,risk indicated,risk_present,NONE,EVT000219_001;EVT000219_002,True,1,highly sensitive,Controls emergency escalation and safety guidance.,False,NONE,SLOT_ANN_001,REV349
SLOT002796,NAR000219_EN,theft_and_robbery,police_reporting_status,Whether police or authorities were contacted,provided,no,no,NONE,EVT000219_001;EVT000219_002,False,3,normal,Determines next procedural step and complaint history.,False,NONE,SLOT_ANN_001,REV349
SLOT002797,NAR000219_EN,theft_and_robbery,property_type,Type of property taken or missing,partially_provided,Villa,villa,NONE,EVT000219_001;EVT000219_002,True,1,normal,Identifies the stolen article for complaint drafting.,True,NONE,SLOT_ANN_001,REV349
SLOT002798,NAR000219_EN,theft_and_robbery,property_description,"Description, condition, or value of property",partially_provided,Villa,villa,NONE,EVT000219_001;EVT000219_002,True,2,normal,Supports identification and recovery.,True,NONE,SLOT_ANN_001,REV349
SLOT002799,NAR000219_EN,theft_and_robbery,ownership_information,Proof that the complainant owned or possessed the property,missing,not stated,not_stated,NONE,EVT000219_001;EVT000219_002,True,2,sensitive,Helps establish locus and claim.,True,NONE,SLOT_ANN_001,REV349
SLOT002800,NAR000219_EN,theft_and_robbery,suspect_description,Known details about the alleged offender,partially_provided,ex,ex,NONE,EVT000219_001;EVT000219_002,False,3,sensitive,Supports investigation without inventing identity.,False,NONE,SLOT_ANN_001,REV349
SLOT002801,NAR000219_EN,theft_and_robbery,force_or_threat_used,"Whether force, threat, or violence was used",provided,threat or intimidation indicated,threat_indicated,NONE,EVT000219_001;EVT000219_002,True,1,highly sensitive,Distinguishes theft from robbery or assault.,False,NONE,SLOT_ANN_001,REV349
SLOT002802,NAR000219_EN,theft_and_robbery,vehicle_used,Whether a vehicle was used by suspect or in escape,optional,not stated,not stated,NONE,EVT000219_001;EVT000219_002,False,4,normal,Can assist tracing and CCTV review.,False,NONE,SLOT_ANN_001,REV349
SLOT002803,NAR000219_EN,theft_and_robbery,witness_available,Whether any witness is mentioned,optional,not stated,not_stated,NONE,EVT000219_001;EVT000219_002,False,4,sensitive,Determines corroboration and evidence follow-up.,False,NONE,SLOT_ANN_001,REV349
SLOT002804,NAR000219_EN,theft_and_robbery,cctv_available,Whether CCTV or camera evidence is mentioned,optional,not stated,not_stated,NONE,EVT000219_001;EVT000219_002,False,4,sensitive,May support identification and timeline reconstruction.,False,NONE,SLOT_ANN_001,REV349
SLOT002805,NAR000220_EN,assault_threats,incident_date,Date or relative date when the incident happened,provided,2024-04-05,2024-04-05,NONE,EVT000220_001;EVT000220_002,True,1,normal,Establishes limitation periods and timeline.,False,NONE,SLOT_ANN_001,REV590
SLOT002806,NAR000220_EN,assault_threats,incident_time,Time or approximate time of the incident,provided,20:57,20:57,NONE,EVT000220_001;EVT000220_002,True,2,normal,Helps sequence events and corroborate evidence.,False,NONE,SLOT_ANN_001,REV590
SLOT002807,NAR000220_EN,assault_threats,incident_location,"Place, platform, or setting where the incident occurred",provided,street,street,NAR000220_EN_E001,EVT000220_001;EVT000220_002,True,1,normal,Determines jurisdiction and immediate response route.,False,NONE,SLOT_ANN_001,REV590
SLOT002808,NAR000220_EN,assault_threats,current_safety_risk,Whether anyone is currently in danger,provided,risk indicated,risk_present,NONE,EVT000220_001;EVT000220_002,True,1,highly sensitive,Controls emergency escalation and safety guidance.,False,NONE,SLOT_ANN_001,REV590
SLOT002809,NAR000220_EN,assault_threats,police_reporting_status,Whether police or authorities were contacted,provided,no,no,NONE,EVT000220_001;EVT000220_002,False,3,normal,Determines next procedural step and complaint history.,False,NONE,SLOT_ANN_001,REV590
SLOT002810,NAR000220_EN,assault_threats,threat_or_attack_description,"Words, conduct, or physical act reported",missing,not stated,not_stated,NONE,EVT000220_001;EVT000220_002,True,1,highly sensitive,Determines emergency risk and offence type.,True,NONE,SLOT_ANN_001,REV590
SLOT002811,NAR000220_EN,assault_threats,injury_details,Any injury or bodily harm,missing,not stated,not_stated,NONE,EVT000220_001;EVT000220_002,True,1,highly sensitive,Determines medical and legal urgency.,True,NONE,SLOT_ANN_001,REV590
SLOT002812,NAR000220_EN,assault_threats,weapon_mentioned,Whether a weapon is mentioned,provided,threat or intimidation indicated,threat_indicated,NONE,EVT000220_001;EVT000220_002,True,1,highly sensitive,Affects immediate danger assessment.,False,NONE,SLOT_ANN_001,REV590
SLOT002813,NAR000220_EN,assault_threats,alleged_offender_identity,Known or unknown alleged offender detail,optional,not stated,not_stated,NONE,EVT000220_001;EVT000220_002,False,2,sensitive,Supports protective action and complaint.,True,NONE,SLOT_ANN_001,REV590
SLOT002814,NAR000220_EN,assault_threats,witness_available,Whether bystanders or witnesses are mentioned,partially_provided,witness or bystander mentioned,witness_mentioned,NONE,EVT000220_001;EVT000220_002,False,3,sensitive,Supports corroboration.,False,NONE,SLOT_ANN_001,REV590
SLOT002815,NAR000220_EN,assault_threats,safe_place_available,Whether complainant has moved to safety or has support nearby,optional,not stated,not_stated,NONE,EVT000220_001;EVT000220_002,False,2,normal,Guides immediate safety planning.,True,NONE,SLOT_ANN_001,REV590
SLOT002816,NAR000220_EN,assault_threats,ongoing_threat,Whether threat is current or continuing,provided,risk indicated,risk_present,NONE,EVT000220_001;EVT000220_002,True,1,highly sensitive,Controls emergency redirect.,False,NONE,SLOT_ANN_001,REV590
SLOT002817,NAR000220_EN,assault_threats,medical_help_status,Whether medical help was sought or needed,optional,not stated,not_stated,NONE,EVT000220_001;EVT000220_002,False,2,highly sensitive,Controls medical escalation.,True,NONE,SLOT_ANN_001,REV590
SLOT002818,NAR000221_EN,cybercrime,incident_date,Date or relative date when the incident happened,provided,2024-04-09,2024-04-09,NONE,EVT000221_001;EVT000221_002,True,1,normal,Establishes limitation periods and timeline.,False,NONE,SLOT_ANN_001,REV917
SLOT002819,NAR000221_EN,cybercrime,incident_time,Time or approximate time of the incident,provided,15:19,15:19,NONE,EVT000221_001;EVT000221_002,True,2,normal,Helps sequence events and corroborate evidence.,False,NONE,SLOT_ANN_001,REV917
SLOT002820,NAR000221_EN,cybercrime,incident_location,"Place, platform, or setting where the incident occurred",provided,Shop,shop,NONE,EVT000221_001;EVT000221_002,True,1,normal,Determines jurisdiction and immediate response route.,False,NONE,SLOT_ANN_001,REV917
SLOT002821,NAR000221_EN,cybercrime,current_safety_risk,Whether anyone is currently in danger,provided,risk indicated,risk_present,NONE,EVT000221_001;EVT000221_002,True,1,highly sensitive,Controls emergency escalation and safety guidance.,False,NONE,SLOT_ANN_001,REV917
SLOT002822,NAR000221_EN,cybercrime,police_reporting_status,Whether police or authorities were contacted,provided,no,no,NONE,EVT000221_001;EVT000221_002,False,3,normal,Determines next procedural step and complaint history.,False,NONE,SLOT_ANN_001,REV917
SLOT002823,NAR000221_EN,cybercrime,digital_platform,"Account, app, website, or platform involved",provided,Shop,shop,NONE,EVT000221_001;EVT000221_002,True,1,sensitive,Identifies attack surface and reporting channel.,False,NONE,SLOT_ANN_001,REV917
SLOT002824,NAR000221_EN,cybercrime,account_or_device_access,Whether account/device access was lost or misused,provided,Ransomware attack,ransomware attack,NONE,EVT000221_001;EVT000221_002,True,1,highly sensitive,Controls urgent account-security steps.,False,NONE,SLOT_ANN_001,REV917
SLOT002825,NAR000221_EN,cybercrime,fraudulent_action,"Unauthorised login, transfer, hacking, stalking, or malware action",provided,Ransomware attack,ransomware attack,NONE,EVT000221_001;EVT000221_002,True,1,highly sensitive,Defines cyber offence pattern.,False,NONE,SLOT_ANN_001,REV917
SLOT002826,NAR000221_EN,cybercrime,financial_loss,Money or balance loss mentioned,provided,if u get any weird text or payment requests from me DO NOT transfer any money it is a fraud scam click nothing,if u get any weird text or payment requests from me do not transfer any money it is a fraud scam click nothing,NONE,EVT000221_001;EVT000221_002,False,2,sensitive,Needed for bank/cyber portal reporting.,False,NONE,SLOT_ANN_001,REV917
SLOT002827,NAR000221_EN,cybercrime,digital_evidence,"Logs, messages, screenshots, emails, or links",optional,not stated,not_stated,NONE,EVT000221_001;EVT000221_002,False,3,sensitive,Preserves proof for complaint.,True,NONE,SLOT_ANN_001,REV917
SLOT002828,NAR000221_EN,cybercrime,suspect_or_sender_identity,"Known attacker, handle, phone, or sender detail",partially_provided,ex,ex,NONE,EVT000221_001;EVT000221_002,False,3,highly sensitive,Supports investigation while protecting privacy.,False,NONE,SLOT_ANN_001,REV917
SLOT002829,NAR000221_EN,cybercrime,security_steps_taken,"Password reset, account freeze, bank notification, or similar step",optional,not stated,not_stated,NONE,EVT000221_001;EVT000221_002,False,3,normal,Guides immediate mitigation.,True,NONE,SLOT_ANN_001,REV917
SLOT002830,NAR000221_EN,cybercrime,ongoing_access_risk,Whether the threat is still active,partially_provided,not stated as ongoing,not_stated_as_ongoing,NONE,EVT000221_001;EVT000221_002,True,1,highly sensitive,Determines urgent containment advice.,True,NONE,SLOT_ANN_001,REV917
SLOT002831,NAR000222_EN,property_disputes,incident_date,Date or relative date when the incident happened,provided,2024-04-15,2024-04-15,NONE,EVT000222_001;EVT000222_002,True,1,normal,Establishes limitation periods and timeline.,False,NONE,SLOT_ANN_001,REV569
SLOT002832,NAR000222_EN,property_disputes,incident_time,Time or approximate time of the incident,provided,04:18,04:18,NONE,EVT000222_001;EVT000222_002,True,2,normal,Helps sequence events and corroborate evidence.,False,NONE,SLOT_ANN_001,REV569
