event_id,narrative_id,event_type,action_text,actor_entity_ids,target_entity_ids,object_entity_ids,location_entity_id,date_expression,normalised_date,time_expression,normalised_time,time_period,time_precision,method,result,event_status,source_sentence,source_start_char,source_end_char,certainty,chronological_order,linked_evidence_ids,user_confirmation_status,annotator_id,reviewer_id
EVT000272_001,NAR000272_EN,CONTACT_BLOCKED,guardianship dispute,NONE,NAR000272_EN_E001,NONE,NONE,2026-07-11,2026-07-11,03:27,03:27,night,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",unclear,Complainant registers a family matter notification involving an active guardianship dispute at the premises.,0,108,certain,1,NONE,pending,EVT_ANN_001,REV196
EVT000272_002,NAR000272_EN,PERSON_APPROACHED,remedy requested from other party,NAR000272_EN_E001,NONE,NONE,NONE,2026-07-11,2026-07-11,03:27,03:27,night,approximate,complainant approached or confronted the other party,Complainant requested a remedy or confronted the other party,completed,Relevant documentation has been requested for family court presentation..,235,308,probable,2,NONE,pending,EVT_ANN_001,REV196
EVT000273_001,NAR000273_EN,PHYSICAL_ATTACK,domestic dispute,NONE,NONE,NONE,NAR000273_EN_E001,not_stated,2024-07-29,20:55,20:55,evening,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",unclear,An incident involving sudden domestic dispute broke out at the house around 20:55.,0,82,certain,1,NONE,pending,EVT_ANN_001,REV956
EVT000273_002,NAR000273_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NAR000273_EN_E001,not_stated,2024-07-29,20:55,20:55,evening,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,An incident involving sudden domestic dispute broke out at the house around 20:55.,0,82,probable,2,NONE,pending,EVT_ANN_001,REV956
EVT000274_001,NAR000274_EN,PHYSICAL_ATTACK,domestic dispute,NONE,NAR000274_EN_E001,NONE,NONE,not_stated,2024-07-29,00:46,00:46,night,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",unclear,pls help someone is targeting me with domestic dispute right now at the Apartment!!,0,83,certain,1,NONE,pending,EVT_ANN_001,REV529
EVT000274_002,NAR000274_EN,INCIDENT_REPORTED,authorities notified,NAR000274_EN_E001,NONE,NONE,NONE,not_stated,2024-07-29,00:46,00:46,night,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,pls help someone is targeting me with domestic dispute right now at the Apartment!!,0,83,probable,2,NONE,pending,EVT_ANN_001,REV529
EVT000275_001,NAR000275_EN,CIVIC_HAZARD_REPORTED,stray animal hazard,NONE,NONE,NONE,NAR000275_EN_E001,2026-06-29,2026-06-29,04:26,04:26,night,exact,civic nuisance or hazard,"Public comfort, access, or civic safety was affected",completed,"Dear Municipal Authorities, I am writing to formally log a civic grievance regarding the ongoing pattern of stray animal hazard at the Residential street.",0,154,certain,1,NONE,pending,EVT_ANN_001,REV417
EVT000275_002,NAR000275_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NAR000275_EN_E001,2026-06-29,2026-06-29,04:26,04:26,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,"Dear Municipal Authorities, I am writing to formally log a civic grievance regarding the ongoing pattern of stray animal hazard at the Residential street.",0,154,probable,2,NONE,pending,EVT_ANN_001,REV417
EVT000276_001,NAR000276_EN,PROPERTY_DAMAGED,drunk driving accident,NONE,NAR000276_EN_E001,NONE,NONE,not_stated,2024-08-01,16:04,16:04,afternoon,exact,unsafe or unlawful road conduct,"Vehicle movement, road safety, or property damage was affected",completed,"A driver committed a blatant drunk driving accident, resulting in an immediate vehicle collision and a heated argument between the affected commuters before police arrived..",89,262,certain,1,NONE,pending,EVT_ANN_001,REV449
EVT000276_002,NAR000276_EN,INCIDENT_REPORTED,authorities notified,NAR000276_EN_E001,NONE,NONE,NONE,not_stated,2024-08-01,16:04,16:04,afternoon,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,"A driver committed a blatant drunk driving accident, resulting in an immediate vehicle collision and a heated argument between the affected commuters before police arrived..",89,262,certain,2,NONE,pending,EVT_ANN_001,REV449
EVT000277_001,NAR000277_EN,UNAUTHORISED_ENTRY,illegal property possession,NONE,NONE,NONE,NAR000277_EN_E001,2026-07-19,2026-07-19,04:29,04:29,night,exact,unauthorised occupation or alteration of property,Property or possession became disputed or physically affected,completed,"On the afternoon of 2026-07-19, a long-standing land friction culminated in an explicit case of illegal property possession at the designated house around 04:29 hours.",0,167,certain,1,NONE,pending,EVT_ANN_001,REV699
EVT000277_002,NAR000277_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NAR000277_EN_E001,2026-07-19,2026-07-19,04:29,04:29,night,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"On the afternoon of 2026-07-19, a long-standing land friction culminated in an explicit case of illegal property possession at the designated house around 04:29 hours.",0,167,probable,2,NONE,pending,EVT_ANN_001,REV699
EVT000278_001,NAR000278_EN,THREAT_MADE,verbal intimidation,NONE,NONE,NONE,NAR000278_EN_E001,not_stated,2024-08-07,08:18,08:18,morning,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",completed,"The confrontation quickly turned into a verbal intimidation, with one individual visibly projecting physical intimidation towards the other party before crowds gathered to separate them..",104,291,certain,1,NONE,pending,EVT_ANN_001,REV101
EVT000278_002,NAR000278_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NAR000278_EN_E001,not_stated,2024-08-07,08:18,08:18,morning,exact,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,The bystander reported observing a heated argument developing near the residential street around 08:18.,0,103,certain,2,NONE,pending,EVT_ANN_001,REV101
EVT000279_001,NAR000279_EN,THREAT_MADE,verbal intimidation,NONE,NAR000279_EN_E001,NONE,NONE,2026-06-26,2026-06-26,06:30,06:30,morning,approximate,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",completed,"On the afternoon of 2026-06-26, an escalating conflict classified under verbal intimidation manifested at the specified shop.",0,125,certain,1,NONE,pending,EVT_ANN_001,REV944
EVT000279_002,NAR000279_EN,INCIDENT_REPORTED,authorities notified,NAR000279_EN_E001,NONE,NONE,NONE,2026-06-26,2026-06-26,06:30,06:30,morning,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,Security personnel were subsequently informed to review the breach of safety within the jurisdiction..,364,466,probable,2,NONE,pending,EVT_ANN_001,REV944
EVT000280_001,NAR000280_EN,TRAFFIC_OBSTRUCTION,illegal parking blockage,NONE,NONE,NONE,NAR000280_EN_E001,not_stated,2024-08-10,14:35,14:35,afternoon,exact,vehicle obstruction of passage or access,Road access or vehicle movement was blocked,completed,A vehicular incident involving illegal parking blockage occurred on the local road at 14:35.,0,92,certain,1,NONE,pending,EVT_ANN_001,REV173
EVT000280_002,NAR000280_EN,TRAFFIC_OBSTRUCTION,traffic obstruction followed incident,NONE,NONE,NONE,NAR000280_EN_E001,not_stated,2024-08-10,14:35,14:35,afternoon,exact,road blockage or bottleneck after incident,Road access or vehicle movement was blocked,completed,A vehicular incident involving illegal parking blockage occurred on the local road at 14:35.,0,92,probable,2,NONE,pending,EVT_ANN_001,REV173
EVT000281_001,NAR000281_EN,PROPERTY_TAKEN,armed robbery,NONE,NAR000281_EN_E001,NONE,NONE,2026-06-25,2026-06-25,11:47,11:47,morning,exact,taking property without consent,"Personal property was lost, taken, or reported missing",completed,"Complainant states that on 2026-06-25 at approximately 11:47 hours, an incident of armed robbery occurred at Highway.",0,117,certain,1,NONE,pending,EVT_ANN_001,REV343
EVT000281_002,NAR000281_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000281_EN_E001,NONE,NONE,NONE,2026-06-25,2026-06-25,11:47,11:47,morning,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,Property loss reported.,192,215,certain,2,NONE,pending,EVT_ANN_001,REV343
EVT000282_001,NAR000282_EN,PHYSICAL_ATTACK,physical altercation,NONE,NAR000282_EN_E001,NONE,NONE,not_stated,2024-08-16,02:27,02:27,night,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",completed,pls help someone is targeting me with physical altercation right now at the Hostel!!,0,84,certain,1,NONE,pending,EVT_ANN_001,REV645
EVT000282_002,NAR000282_EN,INCIDENT_REPORTED,authorities notified,NAR000282_EN_E001,NONE,NONE,NONE,not_stated,2024-08-16,02:27,02:27,night,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,pls help someone is targeting me with physical altercation right now at the Hostel!!,0,84,probable,2,NONE,pending,EVT_ANN_001,REV645
EVT000283_001,NAR000283_EN,PROPERTY_TAKEN,armed robbery,NONE,NONE,NONE,NAR000283_EN_E001,2026-06-29,2026-06-29,17:17,17:17,evening,approximate,taking property without consent,"Personal property was lost, taken, or reported missing",completed,"On the date of 2026-06-29, a major incidence of armed robbery was executed at the designated bank under complex environmental circumstances.",0,140,certain,1,NONE,pending,EVT_ANN_001,REV577
EVT000283_002,NAR000283_EN,INCIDENT_REPORTED,authorities notified,NONE,NONE,NONE,NAR000283_EN_E001,2026-06-29,2026-06-29,17:17,17:17,evening,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,"Emergency services were notified subsequently, initiating a localized investigation into the security vulnerabilities of this particular jurisdiction..",406,557,certain,2,NONE,pending,EVT_ANN_001,REV577
EVT000284_001,NAR000284_EN,UNAUTHORISED_ENTRY,illegal property possession,NONE,NONE,NONE,NAR000284_EN_E001,2026-06-22,2026-06-22,15:33,15:33,afternoon,exact,unauthorised occupation or alteration of property,Property or possession became disputed or physically affected,completed,"Dear Revenue Officer / Police Commissioner, I am writing to register an urgent complaint regarding a critical instance of illegal property possession affecting my Shop.",0,168,certain,1,NONE,pending,EVT_ANN_001,REV268
EVT000284_002,NAR000284_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NAR000284_EN_E001,2026-06-22,2026-06-22,15:33,15:33,afternoon,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,"Dear Revenue Officer / Police Commissioner, I am writing to register an urgent complaint regarding a critical instance of illegal property possession affecting my Shop.",0,168,certain,2,NONE,pending,EVT_ANN_001,REV268
EVT000285_001,NAR000285_EN,DECEPTIVE_REPRESENTATION,loan approval scam,NONE,NONE,NAR000285_EN_E001,NONE,not_stated,2024-08-24,02:11,02:11,night,exact,deceptive financial documentation or transaction,"Money, account access, or financial control was compromised",completed,"So I went down to the mobile app around 02:11 to check my balance, and I realized I was a victim of a massive loan approval scam.",0,129,certain,1,NONE,pending,EVT_ANN_001,REV496
EVT000285_002,NAR000285_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NAR000285_EN_E001,NONE,not_stated,2024-08-24,02:11,02:11,night,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"So I went down to the mobile app around 02:11 to check my balance, and I realized I was a victim of a massive loan approval scam.",0,129,probable,2,NONE,pending,EVT_ANN_001,REV496
EVT000286_001,NAR000286_EN,UNAUTHORISED_ENTRY,land encroachment,NONE,NONE,NONE,NAR000286_EN_E001,2026-07-11,2026-07-11,17:05,17:05,evening,exact,unauthorised occupation or alteration of property,Property or possession became disputed or physically affected,completed,"On the afternoon of 2026-07-11, a long-standing land friction culminated in an explicit case of land encroachment at the designated house around 17:05 hours.",0,157,certain,1,NONE,pending,EVT_ANN_001,REV454
EVT000286_002,NAR000286_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NAR000286_EN_E001,2026-07-11,2026-07-11,17:05,17:05,evening,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"On the afternoon of 2026-07-11, a long-standing land friction culminated in an explicit case of land encroachment at the designated house around 17:05 hours.",0,157,probable,2,NONE,pending,EVT_ANN_001,REV454
EVT000287_001,NAR000287_EN,CONTACT_BLOCKED,restitution of conjugal rights,NONE,NAR000287_EN_E001,NONE,NONE,not_stated,2024-08-31,18:15,18:15,evening,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",completed,A family civil dispute categorized as restitution of conjugal rights manifested within a private residence at 18:15.,0,116,certain,1,NONE,pending,EVT_ANN_001,REV767
EVT000287_002,NAR000287_EN,INCIDENT_REPORTED,incident details shared,NAR000287_EN_E001,NONE,NONE,NONE,not_stated,2024-08-31,18:15,18:15,evening,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,A family civil dispute categorized as restitution of conjugal rights manifested within a private residence at 18:15.,0,116,probable,2,NONE,pending,EVT_ANN_001,REV767
