answer_id,question_id,narrative_id,language,answer_text_original,answer_text_normalised,answer_type,updated_slot_name,updated_slot_value,answer_certainty,introduces_new_event,introduces_new_entity,introduces_contradiction,completeness_before,completeness_after,accepted_as_gold,reviewer_id
ANS002255,Q002255_hi,NAR000244_EN,hi,"ransomware attack Shop par 2024-05-25 ko 20:44 ke aas-paas, digital evidence ke liye mera jawab hai: Screenshots, suspicious link, login alert, and transaction message are available.","screenshots, suspicious link, login alert, and transaction message are available",text,digital_evidence,"Screenshots, suspicious link, login alert, and transaction message are available",certain,False,False,False,0.55,0.87,True,REV767
ANS002256,Q002256_hiLatn,NAR000244_EN,hi-Latn,"ransomware attack Shop par 2024-05-25 ko 20:44 ke aas-paas, digital evidence ke liye mera answer hai: Screenshots, suspicious link, login alert, and transaction message are available.","screenshots, suspicious link, login alert, and transaction message are available",text,digital_evidence,"Screenshots, suspicious link, login alert, and transaction message are available",certain,False,False,False,0.55,0.87,True,REV767
ANS002257,Q002257_en,NAR000244_EN,en,"For the ransomware attack at Shop on 2024-05-25 around 20:44, my answer for security steps taken is: I changed my password and logged out other sessions after noticing it.",i changed my password and logged out other sessions after noticing it,text,security_steps_taken,I changed my password and logged out other sessions after noticing it,certain,True,False,False,0.55,0.87,True,REV767
ANS002258,Q002258_hi,NAR000244_EN,hi,"ransomware attack Shop par 2024-05-25 ko 20:44 ke aas-paas, security steps taken ke liye mera jawab hai: I changed my password and logged out other sessions after noticing it.",i changed my password and logged out other sessions after noticing it,text,security_steps_taken,I changed my password and logged out other sessions after noticing it,certain,True,False,False,0.55,0.87,True,REV767
ANS002259,Q002259_hiLatn,NAR000244_EN,hi-Latn,"ransomware attack Shop par 2024-05-25 ko 20:44 ke aas-paas, security steps taken ke liye mera answer hai: I changed my password and logged out other sessions after noticing it.",i changed my password and logged out other sessions after noticing it,text,security_steps_taken,I changed my password and logged out other sessions after noticing it,certain,True,False,False,0.55,0.87,True,REV767
ANS002260,Q002260_en,NAR000244_EN,en,"For the ransomware attack at Shop on 2024-05-25 around 20:44, my answer for ongoing access risk is: Yes, I am not sure the attacker is fully locked out yet.","yes, i am not sure the attacker is fully locked out yet",boolean,ongoing_access_risk,"Yes, I am not sure the attacker is fully locked out yet",unsure,False,False,False,0.60,0.72,True,REV767
ANS002261,Q002261_hi,NAR000244_EN,hi,"ransomware attack Shop par 2024-05-25 ko 20:44 ke aas-paas, ongoing access risk ke liye mera jawab hai: Yes, I am not sure the attacker is fully locked out yet.","yes, i am not sure the attacker is fully locked out yet",boolean,ongoing_access_risk,"Yes, I am not sure the attacker is fully locked out yet",unsure,False,False,False,0.60,0.72,True,REV767
ANS002262,Q002262_hiLatn,NAR000244_EN,hi-Latn,"ransomware attack Shop par 2024-05-25 ko 20:44 ke aas-paas, ongoing access risk ke liye mera answer hai: Yes, I am not sure the attacker is fully locked out yet.","yes, i am not sure the attacker is fully locked out yet",boolean,ongoing_access_risk,"Yes, I am not sure the attacker is fully locked out yet",unsure,False,False,False,0.60,0.72,True,REV767
ANS002263,Q002263_en,NAR000245_EN,en,"For the identity theft at Workplace on 2024-05-30 around 15:26, my answer for digital evidence is: Screenshots, suspicious link, login alert, and transaction message are available.","screenshots, suspicious link, login alert, and transaction message are available",text,digital_evidence,"Screenshots, suspicious link, login alert, and transaction message are available",certain,False,False,False,0.55,0.87,True,REV691
ANS002264,Q002264_hi,NAR000245_EN,hi,"identity theft Workplace par 2024-05-30 ko 15:26 ke aas-paas, digital evidence ke liye mera jawab hai: Screenshots, suspicious link, login alert, and transaction message are available.","screenshots, suspicious link, login alert, and transaction message are available",text,digital_evidence,"Screenshots, suspicious link, login alert, and transaction message are available",certain,False,False,False,0.55,0.87,True,REV691
ANS002265,Q002265_hiLatn,NAR000245_EN,hi-Latn,"identity theft Workplace par 2024-05-30 ko 15:26 ke aas-paas, digital evidence ke liye mera answer hai: Screenshots, suspicious link, login alert, and transaction message are available.","screenshots, suspicious link, login alert, and transaction message are available",text,digital_evidence,"Screenshots, suspicious link, login alert, and transaction message are available",certain,False,False,False,0.55,0.87,True,REV691
ANS002266,Q002266_en,NAR000245_EN,en,"For the identity theft at Workplace on 2024-05-30 around 15:26, my answer for security steps taken is: I changed my password and logged out other sessions after noticing it.",i changed my password and logged out other sessions after noticing it,text,security_steps_taken,I changed my password and logged out other sessions after noticing it,certain,True,False,False,0.55,0.87,True,REV691
ANS002267,Q002267_hi,NAR000245_EN,hi,"identity theft Workplace par 2024-05-30 ko 15:26 ke aas-paas, security steps taken ke liye mera jawab hai: I changed my password and logged out other sessions after noticing it.",i changed my password and logged out other sessions after noticing it,text,security_steps_taken,I changed my password and logged out other sessions after noticing it,certain,True,False,False,0.55,0.87,True,REV691
ANS002268,Q002268_hiLatn,NAR000245_EN,hi-Latn,"identity theft Workplace par 2024-05-30 ko 15:26 ke aas-paas, security steps taken ke liye mera answer hai: I changed my password and logged out other sessions after noticing it.",i changed my password and logged out other sessions after noticing it,text,security_steps_taken,I changed my password and logged out other sessions after noticing it,certain,True,False,False,0.55,0.87,True,REV691
ANS002269,Q002269_en,NAR000245_EN,en,"For the identity theft at Workplace on 2024-05-30 around 15:26, my answer for ongoing access risk is: I am unsure if access is still active.",i am unsure if access is still active,boolean,ongoing_access_risk,I am unsure if access is still active,unsure,False,False,False,0.60,0.72,True,REV691
ANS002270,Q002270_hi,NAR000245_EN,hi,"identity theft Workplace par 2024-05-30 ko 15:26 ke aas-paas, ongoing access risk ke liye mera jawab hai: I am unsure if access is still active.",i am unsure if access is still active,boolean,ongoing_access_risk,I am unsure if access is still active,unsure,False,False,False,0.60,0.72,True,REV691
ANS002271,Q002271_hiLatn,NAR000245_EN,hi-Latn,"identity theft Workplace par 2024-05-30 ko 15:26 ke aas-paas, ongoing access risk ke liye mera answer hai: I am unsure if access is still active.",i am unsure if access is still active,boolean,ongoing_access_risk,I am unsure if access is still active,unsure,False,False,False,0.60,0.72,True,REV691
ANS002272,Q002272_en,NAR000246_EN,en,"For the alimony and maintenance claim at Online platform on 2024-06-01 around 12:08, my answer for financial support issue is: Maintenance or household support payment is disputed.",maintenance or household support payment is disputed,text,financial_support_issue,Maintenance or household support payment is disputed,certain,False,False,False,0.55,0.87,True,REV744
ANS002273,Q002273_hi,NAR000246_EN,hi,"alimony and maintenance claim Online platform par 2024-06-01 ko 12:08 ke aas-paas, financial support issue ke liye mera jawab hai: Maintenance or household support payment is disputed.",maintenance or household support payment is disputed,text,financial_support_issue,Maintenance or household support payment is disputed,certain,False,False,False,0.55,0.87,True,REV744
ANS002274,Q002274_hiLatn,NAR000246_EN,hi-Latn,"alimony and maintenance claim Online platform par 2024-06-01 ko 12:08 ke aas-paas, financial support issue ke liye mera answer hai: Maintenance or household support payment is disputed.",maintenance or household support payment is disputed,text,financial_support_issue,Maintenance or household support payment is disputed,certain,False,False,False,0.55,0.87,True,REV744
ANS002275,Q002275_en,NAR000246_EN,en,"For the alimony and maintenance claim at Online platform on 2024-06-01 around 12:08, my answer for urgent motion needed is: unsure.",unsure,boolean,urgent_motion_needed,unsure,unsure,False,False,False,0.55,0.67,True,REV744
ANS002276,Q002276_hi,NAR000246_EN,hi,"alimony and maintenance claim Online platform par 2024-06-01 ko 12:08 ke aas-paas, urgent motion needed ke liye mera jawab hai: unsure.",unsure,boolean,urgent_motion_needed,unsure,unsure,False,False,False,0.55,0.67,True,REV744
ANS002277,Q002277_hiLatn,NAR000246_EN,hi-Latn,"alimony and maintenance claim Online platform par 2024-06-01 ko 12:08 ke aas-paas, urgent motion needed ke liye mera answer hai: unsure.",unsure,boolean,urgent_motion_needed,unsure,unsure,False,False,False,0.55,0.67,True,REV744
ANS002278,Q002278_en,NAR000246_EN,en,"For the alimony and maintenance claim at Online platform on 2024-06-01 around 12:08, my answer for violence or safety concern is: no.",no,boolean,violence_or_safety_concern,no,certain,False,False,False,0.35,0.67,True,REV744
ANS002279,Q002279_hi,NAR000246_EN,hi,"alimony and maintenance claim Online platform par 2024-06-01 ko 12:08 ke aas-paas, violence or safety concern ke liye mera jawab hai: no.",no,boolean,violence_or_safety_concern,no,certain,False,False,False,0.35,0.67,True,REV744
ANS002280,Q002280_hiLatn,NAR000246_EN,hi-Latn,"alimony and maintenance claim Online platform par 2024-06-01 ko 12:08 ke aas-paas, violence or safety concern ke liye mera answer hai: no.",no,boolean,violence_or_safety_concern,no,certain,False,False,False,0.35,0.67,True,REV744
ANS002281,Q002281_en,NAR000246_EN,en,"For the alimony and maintenance claim at Online platform on 2024-06-01 around 12:08, my answer for supporting documents is: I can provide more details, but I need to check the exact information.","i can provide more details, but i need to check the exact information",text,supporting_documents,"I can provide more details, but I need to check the exact information",unsure,False,False,False,0.55,0.67,True,REV744
ANS002282,Q002282_hi,NAR000246_EN,hi,"alimony and maintenance claim Online platform par 2024-06-01 ko 12:08 ke aas-paas, supporting documents ke liye mera jawab hai: I can provide more details, but I need to check the exact information.","i can provide more details, but i need to check the exact information",text,supporting_documents,"I can provide more details, but I need to check the exact information",unsure,False,False,False,0.55,0.67,True,REV744
ANS002283,Q002283_hiLatn,NAR000246_EN,hi-Latn,"alimony and maintenance claim Online platform par 2024-06-01 ko 12:08 ke aas-paas, supporting documents ke liye mera answer hai: I can provide more details, but I need to check the exact information.","i can provide more details, but i need to check the exact information",text,supporting_documents,"I can provide more details, but I need to check the exact information",unsure,False,False,False,0.55,0.67,True,REV744
ANS002284,Q002284_en,NAR000247_EN,en,"For the armed robbery at Jewelry shop on 2024-06-02 around 02:58, my answer for property type is: cash and cards from my bag.",cash and cards from my bag,text,property_type,cash and cards from my bag,approximate,False,False,False,0.60,0.84,True,REV928
ANS002285,Q002285_hi,NAR000247_EN,hi,"armed robbery Jewelry shop par 2024-06-02 ko 02:58 ke aas-paas, property type ke liye mera jawab hai: cash and cards from my bag.",cash and cards from my bag,text,property_type,cash and cards from my bag,approximate,False,False,False,0.60,0.84,True,REV928
